CAM_ID,Species,Date,Time,Latitude,Longitude
A14,Humans,27-05-2024,13:33:18,28.44501,77.24403
A14,Humans,28-05-2024,08:22:24,28.44501,77.24403
A14,Humans,28-05-2024,08:52:54,28.44501,77.24403
A14,Humans,28-05-2024,19:37:34,28.44501,77.24403
A14,Humans,30-05-2024,08:27:44,28.44501,77.24403
A14,Humans,30-05-2024,14:29:18,28.44501,77.24403
A14,Humans,30-05-2024,16:06:44,28.44501,77.24403
A14,Humans,31-05-2024,10:45:42,28.44501,77.24403
A14,Humans,31-05-2024,13:41:14,28.44501,77.24403
A14,Humans,31-05-2024,14:41:14,28.44501,77.24403
A14,Humans,03-06-2024,08:57:40,28.44501,77.24403
A14,Humans,03-06-2024,15:01:48,28.44501,77.24403
A14,Humans,03-06-2024,15:33:38,28.44501,77.24403
A14,Humans,04-06-2024,13:21:36,28.44501,77.24403
A14,Humans,05-06-2024,15:26:40,28.44501,77.24403
A14,Humans,06-06-2024,09:33:00,28.44501,77.24403
A14,Humans,06-06-2024,16:24:36,28.44501,77.24403
A15,Humans,10-05-2024,12:23:32,28.41165,77.21386
A15,Humans,03-06-2024,16:20:56,28.41165,77.21386
A15,Humans,08-06-2024,07:45:16,28.41165,77.21386
A17,Humans,10-05-2024,12:36:44,28.41505,77.21671
A17,Humans,21-05-2024,08:02:26,28.4881,77.24258
A18,Humans,09-05-2024,08:59:12,28.4881,77.24258
A18,Humans,11-05-2024,06:14:48,28.4881,77.24258
A18,Humans,15-05-2024,06:06:06,28.4881,77.24258
A18,Humans,17-05-2024,06:02:52,28.4881,77.24258
A18,Humans,25-05-2024,19:59:06,28.4881,77.24258
A19,Humans,21-05-2024,09:42:16,28.42648,77.2172
A19,Humans,21-05-2024,14:14:34,28.42648,77.2172
A19,Humans,21-05-2024,16:15:56,28.42648,77.2172
A19,Humans,21-05-2024,18:05:26,28.42648,77.2172
A19,Humans,22-05-2024,03:37:24,28.42648,77.2172
A19,Humans,22-05-2024,16:27:06,28.42648,77.2172
A19,Humans,23-05-2024,03:41:22,28.42648,77.2172
A19,Humans,23-05-2024,06:36:22,28.42648,77.2172
A19,Humans,23-05-2024,07:46:22,28.42648,77.2172
A19,Humans,23-05-2024,16:30:36,28.42648,77.2172
A19,Humans,23-05-2024,18:48:06,28.42648,77.2172
A19,Humans,24-05-2024,07:35:54,28.42648,77.2172
A19,Humans,24-05-2024,13:56:08,28.42648,77.2172
A19,Humans,24-05-2024,16:42:20,28.42648,77.2172
A19,Humans,25-05-2024,09:16:52,28.42648,77.2172
A19,Humans,25-05-2024,09:47:28,28.42648,77.2172
A19,Humans,25-05-2024,15:24:12,28.42648,77.2172
A19,Humans,26-05-2024,16:18:28,28.42648,77.2172
A19,Humans,27-05-2024,06:48:42,28.42648,77.2172
A19,Humans,27-05-2024,14:06:10,28.42648,77.2172
A19,Humans,28-05-2024,08:19:06,28.42648,77.2172
A19,Humans,28-05-2024,09:39:08,28.42648,77.2172
A19,Humans,28-05-2024,17:19:58,28.42648,77.2172
A19,Humans,29-05-2024,10:25:26,28.42648,77.2172
A19,Humans,29-05-2024,17:38:56,28.42648,77.2172
A19,Humans,30-05-2024,19:05:10,28.42648,77.2172
A19,Humans,31-05-2024,09:15:20,28.42648,77.2172
A19,Humans,01-06-2024,08:22:12,28.42648,77.2172
A19,Humans,01-06-2024,16:14:28,28.42648,77.2172
A19,Humans,01-06-2024,19:22:10,28.42648,77.2172
A19,Humans,02-06-2024,06:31:04,28.42648,77.2172
A19,Humans,02-06-2024,16:06:16,28.42648,77.2172
A19,Humans,02-06-2024,17:09:52,28.42648,77.2172
A19,Humans,03-06-2024,16:05:14,28.42648,77.2172
A19,Humans,04-06-2024,05:08:32,28.42648,77.2172
A19,Humans,04-06-2024,06:01:58,28.42648,77.2172
A19,Humans,04-06-2024,15:17:02,28.42648,77.2172
A19,Humans,04-06-2024,15:58:26,28.42648,77.2172
A19,Humans,04-06-2024,17:20:56,28.42648,77.2172
A19,Humans,04-06-2024,17:57:28,28.42648,77.2172
A19,Humans,04-06-2024,18:58:02,28.42648,77.2172
A19,Humans,05-06-2024,06:46:30,28.42648,77.2172
A19,Humans,05-06-2024,07:17:08,28.42648,77.2172
A19,Humans,05-06-2024,08:04:52,28.42648,77.2172
A19,Humans,05-06-2024,08:40:48,28.42648,77.2172
A19,Humans,05-06-2024,09:22:10,28.42648,77.2172
A19,Humans,05-06-2024,09:53:54,28.42648,77.2172
A19,Humans,05-06-2024,10:30:30,28.42648,77.2172
A19,Humans,05-06-2024,11:09:38,28.42648,77.2172
A19,Humans,05-06-2024,11:49:36,28.42648,77.2172
A19,Humans,05-06-2024,12:21:00,28.42648,77.2172
A19,Humans,05-06-2024,12:51:46,28.42648,77.2172
A19,Humans,05-06-2024,13:26:32,28.42648,77.2172
A19,Humans,05-06-2024,14:04:48,28.42648,77.2172
A19,Humans,05-06-2024,14:43:46,28.42648,77.2172
A19,Humans,05-06-2024,15:55:36,28.42648,77.2172
A19,Humans,05-06-2024,16:32:24,28.42648,77.2172
A19,Humans,05-06-2024,17:03:00,28.42648,77.2172
A19,Humans,06-06-2024,05:27:42,28.42648,77.2172
A19,Humans,06-06-2024,06:48:46,28.42648,77.2172
A19,Humans,06-06-2024,08:43:32,28.42648,77.2172
A19,Humans,06-06-2024,10:10:48,28.42648,77.2172
A19,Humans,06-06-2024,13:25:48,28.42648,77.2172
A19,Humans,06-06-2024,18:39:16,28.42648,77.2172
A19,Humans,08-06-2024,08:02:34,28.42648,77.2172
A2,Humans,23-05-2024,18:27:36,28.44397,77.23197
A2,Humans,24-05-2024,11:38:00,28.44397,77.23197
A2,Humans,08-06-2024,09:25:02,28.44397,77.23197
A20,Humans,28-05-2024,07:25:48,28.48291,77.23418
A20,Humans,01-06-2024,07:44:52,28.48291,77.23418
A20,Humans,06-06-2024,07:45:38,28.48291,77.23418
A20,Humans,06-06-2024,08:16:30,28.48291,77.23418
A20,Humans,06-06-2024,10:37:34,28.48291,77.23418
A20,Humans,06-06-2024,15:16:52,28.48291,77.23418
A20,Humans,06-06-2024,15:47:00,28.48291,77.23418
A20,Humans,06-06-2024,17:15:46,28.48291,77.23418
A20,Humans,07-06-2024,07:31:08,28.48291,77.23418
A20,Humans,07-06-2024,11:07:38,28.48291,77.23418
A20,Humans,07-06-2024,15:08:02,28.48291,77.23418
A20,Humans,07-06-2024,17:03:28,28.48291,77.23418
A20,Humans,08-06-2024,07:18:02,28.48291,77.23418
A20,Humans,08-06-2024,08:25:52,28.48291,77.23418
A20,Humans,08-06-2024,09:44:30,28.48291,77.23418
A20,Humans,08-06-2024,11:08:38,28.48291,77.23418
A20,Humans,08-06-2024,15:15:58,28.48291,77.23418
A20,Humans,08-06-2024,17:03:24,28.48291,77.23418
A3,Humans,09-05-2024,10:13:04,28.47193,77.23153
A3,Humans,21-05-2024,06:44:08,28.47193,77.23153
A3,Humans,28-05-2024,08:42:04,28.47193,77.23153
A3,Humans,28-05-2024,16:57:16,28.47193,77.23153
A3,Humans,04-06-2024,19:49:30,28.47193,77.23153
A3,Humans,09-06-2024,19:00:14,28.47193,77.23153
A4,Humans,09-05-2024,10:46:32,28.47278,77.235
A4,Humans,14-05-2024,07:36:28,28.47278,77.235
A4,Humans,16-05-2024,07:37:18,28.47278,77.235
A4,Humans,17-05-2024,07:17:00,28.47278,77.235
A4,Humans,21-05-2024,09:21:16,28.47278,77.235
A4,Humans,21-05-2024,10:28:18,28.47278,77.235
A4,Humans,21-05-2024,15:28:40,28.47278,77.235
A4,Humans,21-05-2024,17:24:38,28.47278,77.235
A4,Humans,22-05-2024,15:13:26,28.47278,77.235
A4,Humans,25-05-2024,18:22:34,28.47278,77.235
A4,Humans,26-05-2024,06:24:00,28.47278,77.235
A4,Humans,26-05-2024,07:18:22,28.47278,77.235
A4,Humans,26-05-2024,08:43:10,28.47278,77.235
A4,Humans,27-05-2024,08:33:10,28.47278,77.235
A4,Humans,29-05-2024,07:50:28,28.47278,77.235
A4,Humans,30-05-2024,08:24:32,28.47278,77.235
A4,Humans,30-05-2024,10:25:32,28.47278,77.235
A4,Humans,02-06-2024,06:18:04,28.47278,77.235
A4,Humans,02-06-2024,06:54:26,28.47278,77.235
A4,Humans,03-06-2024,07:08:00,28.47278,77.235
A4,Humans,03-06-2024,07:52:32,28.47278,77.235
A4,Humans,04-06-2024,07:13:54,28.47278,77.235
A4,Humans,06-06-2024,09:03:52,28.47278,77.235
A4,Humans,09-06-2024,06:09:32,28.47278,77.235
A4,Humans,09-06-2024,06:47:14,28.47278,77.235
A4,Humans,09-06-2024,18:44:30,28.47278,77.235
A5,Humans,13-05-2024,12:09:30,28.41992,77.22028
A5,Humans,13-05-2024,12:41:54,28.41992,77.22028
A5,Humans,14-05-2024,00:29:08,28.41992,77.22028
A5,Humans,14-05-2024,04:43:36,28.41992,77.22028
A5,Humans,14-05-2024,05:32:54,28.41992,77.22028
A5,Humans,14-05-2024,06:32:44,28.41992,77.22028
A5,Humans,14-05-2024,16:57:12,28.41992,77.22028
A5,Humans,14-05-2024,23:33:48,28.41992,77.22028
A5,Humans,15-05-2024,11:49:02,28.41992,77.22028
A5,Humans,15-05-2024,19:23:16,28.41992,77.22028
A5,Humans,16-05-2024,06:32:38,28.41992,77.22028
A5,Humans,16-05-2024,09:00:02,28.41992,77.22028
A5,Humans,16-05-2024,11:10:18,28.41992,77.22028
A5,Humans,16-05-2024,11:50:52,28.41992,77.22028
A5,Humans,16-05-2024,13:52:00,28.41992,77.22028
A5,Humans,16-05-2024,14:45:50,28.41992,77.22028
A5,Humans,17-05-2024,01:40:08,28.41992,77.22028
A5,Humans,17-05-2024,06:32:40,28.41992,77.22028
A5,Humans,17-05-2024,07:08:50,28.41992,77.22028
A5,Humans,17-05-2024,09:13:54,28.41992,77.22028
A5,Humans,17-05-2024,10:24:20,28.41992,77.22028
A5,Humans,17-05-2024,11:19:54,28.41992,77.22028
A5,Humans,17-05-2024,12:10:06,28.41992,77.22028
A5,Humans,17-05-2024,23:21:40,28.41992,77.22028
A5,Humans,18-05-2024,02:59:28,28.41992,77.22028
A5,Humans,18-05-2024,03:49:54,28.41992,77.22028
A5,Humans,18-05-2024,04:53:46,28.41992,77.22028
A5,Humans,18-05-2024,10:58:14,28.41992,77.22028
A5,Humans,18-05-2024,12:54:00,28.41992,77.22028
A5,Humans,18-05-2024,23:13:50,28.41992,77.22028
A5,Humans,19-05-2024,00:06:32,28.41992,77.22028
A5,Humans,20-05-2024,03:13:02,28.41992,77.22028
A5,Humans,21-05-2024,09:20:50,28.41992,77.22028
A5,Humans,24-05-2024,16:37:48,28.41992,77.22028
A5,Humans,25-05-2024,05:50:52,28.41992,77.22028
A5,Humans,03-06-2024,18:02:38,28.41992,77.22028
A6,Humans,22-05-2024,09:23:04,28.480558,77.221575
A6,Humans,24-05-2024,18:13:02,28.480558,77.221575
A6,Humans,24-05-2024,18:55:06,28.480558,77.221575
A6,Humans,28-05-2024,07:36:16,28.480558,77.221575
A6,Humans,30-05-2024,12:28:18,28.480558,77.221575
A6,Humans,08-06-2024,18:01:08,28.480558,77.221575
A6,Humans,08-06-2024,18:45:42,28.480558,77.221575
A6,Humans,09-06-2024,19:16:12,28.480558,77.221575
A7,Humans,11-05-2024,09:04:42,28.44955,77.22835
A7,Humans,17-05-2024,07:41:14,28.44955,77.22835
A7,Humans,20-05-2024,06:47:16,28.44955,77.22835
A7,Humans,23-05-2024,12:25:18,28.44955,77.22835
A7,Humans,24-05-2024,07:10:18,28.44955,77.22835
A8,Humans,09-05-2024,08:20:02,28.48822,77.25415
A8,Humans,16-05-2024,08:03:12,28.48822,77.25415
A8,Humans,16-05-2024,09:03:14,28.48822,77.25415
A8,Humans,08-06-2024,17:58:44,28.48822,77.25415
A9,Humans,10-05-2024,10:00:10,28.44969,77.24522
A9,Humans,22-05-2024,08:09:12,28.44969,77.24522
A9,Humans,27-05-2024,07:37:08,28.44969,77.24522
A9,Humans,28-05-2024,19:12:12,28.44969,77.24522
A9,Humans,04-06-2024,18:16:04,28.44969,77.24522
