CAM_ID,Species,Date,Time,Latitude,Longitude
A13,Nilgai,3/06/2024,20:21:46,28.48332,77.23753
A13,Nilgai,4/06/2024,2:10:24,28.48332,77.23753
A13,Nilgai,4/06/2024,5:15:26,28.48332,77.23753
A13,Nilgai,4/06/2024,13:03:26,28.48332,77.23753
A13,Nilgai,4/06/2024,17:41:30,28.48332,77.23753
A13,Nilgai,4/06/2024,18:27:02,28.48332,77.23753
A13,Nilgai,5/06/2024,15:56:24,28.48332,77.23753
A13,Nilgai,5/06/2024,17:11:44,28.48332,77.23753
A13,Nilgai,5/06/2024,18:06:02,28.48332,77.23753
A13,Nilgai,6/06/2024,3:09:26,28.48332,77.23753
A13,Nilgai,6/06/2024,13:16:22,28.48332,77.23753
A13,Nilgai,6/06/2024,17:16:16,28.48332,77.23753
A13,Nilgai,7/06/2024,7:23:20,28.48332,77.23753
A13,Nilgai,7/06/2024,9:10:46,28.48332,77.23753
A13,Nilgai,7/06/2024,13:19:06,28.48332,77.23753
A13,Nilgai,7/06/2024,17:37:28,28.48332,77.23753
A13,Nilgai,7/06/2024,18:28:06,28.48332,77.23753
A13,Nilgai,8/06/2024,8:29:34,28.48332,77.23753
A13,Nilgai,8/06/2024,15:45:00,28.48332,77.23753
A13,Nilgai,8/06/2024,19:02:46,28.48332,77.23753
A14,Nilgai,10/05/2024,10:14:36,28.44501,77.24403
A14,Nilgai,10/05/2024,12:08:20,28.44501,77.24403
A14,Nilgai,10/05/2024,13:19:34,28.44501,77.24403
A14,Nilgai,10/05/2024,15:12:50,28.44501,77.24403
A14,Nilgai,11/05/2024,2:16:00,28.44501,77.24403
A14,Nilgai,11/05/2024,4:01:52,28.44501,77.24403
A14,Nilgai,11/05/2024,6:50:54,28.44501,77.24403
A14,Nilgai,11/05/2024,7:39:02,28.44501,77.24403
A14,Nilgai,11/05/2024,9:06:20,28.44501,77.24403
A14,Nilgai,12/05/2024,9:22:26,28.44501,77.24403
A14,Nilgai,12/05/2024,10:15:46,28.44501,77.24403
A14,Nilgai,13/05/2024,10:29:56,28.44501,77.24403
A14,Nilgai,15/05/2024,7:10:58,28.44501,77.24403
A14,Nilgai,15/05/2024,15:29:18,28.44501,77.24403
A14,Nilgai,16/05/2024,3:40:24,28.44501,77.24403
A14,Nilgai,16/05/2024,6:39:48,28.44501,77.24403
A14,Nilgai,17/05/2024,9:52:18,28.44501,77.24403
A14,Nilgai,17/05/2024,12:13:06,28.44501,77.24403
A14,Nilgai,17/05/2024,15:34:32,28.44501,77.24403
A14,Nilgai,17/05/2024,19:42:18,28.44501,77.24403
A14,Nilgai,18/05/2024,8:51:36,28.44501,77.24403
A14,Nilgai,18/05/2024,16:02:22,28.44501,77.24403
A14,Nilgai,21/05/2024,3:36:46,28.44501,77.24403
A14,Nilgai,21/05/2024,7:35:28,28.44501,77.24403
A14,Nilgai,21/05/2024,8:31:02,28.44501,77.24403
A14,Nilgai,21/05/2024,13:55:50,28.44501,77.24403
A14,Nilgai,21/05/2024,19:18:42,28.44501,77.24403
A14,Nilgai,23/05/2024,7:39:16,28.44501,77.24403
A14,Nilgai,23/05/2024,8:50:48,28.44501,77.24403
A14,Nilgai,24/05/2024,4:09:42,28.44501,77.24403
A14,Nilgai,25/05/2024,12:31:38,28.44501,77.24403
A14,Nilgai,26/05/2024,7:01:18,28.44501,77.24403
A14,Nilgai,26/05/2024,13:22:04,28.44501,77.24403
A14,Nilgai,27/05/2024,7:56:02,28.44501,77.24403
A14,Nilgai,27/05/2024,12:34:30,28.44501,77.24403
A14,Nilgai,28/05/2024,7:07:36,28.44501,77.24403
A14,Nilgai,28/05/2024,7:41:36,28.44501,77.24403
A14,Nilgai,28/05/2024,8:21:36,28.44501,77.24403
A14,Nilgai,29/05/2024,16:56:26,28.44501,77.24403
A14,Nilgai,29/05/2024,18:14:12,28.44501,77.24403
A14,Nilgai,31/05/2024,9:00:28,28.44501,77.24403
A14,Nilgai,1/06/2024,8:42:46,28.44501,77.24403
A14,Nilgai,1/06/2024,11:53:14,28.44501,77.24403
A14,Nilgai,1/06/2024,12:24:24,28.44501,77.24403
A14,Nilgai,1/06/2024,18:57:30,28.44501,77.24403
A14,Nilgai,2/06/2024,7:51:32,28.44501,77.24403
A14,Nilgai,2/06/2024,17:06:32,28.44501,77.24403
A14,Nilgai,3/06/2024,8:57:40,28.44501,77.24403
A14,Nilgai,4/06/2024,23:46:28,28.44501,77.24403
A14,Nilgai,5/06/2024,5:12:04,28.44501,77.24403
A14,Nilgai,6/06/2024,0:24:50,28.44501,77.24403
A14,Nilgai,6/06/2024,3:06:26,28.44501,77.24403
A14,Nilgai,6/06/2024,7:12:44,28.44501,77.24403
A14,Nilgai,6/06/2024,8:14:34,28.44501,77.24403
A14,Nilgai,6/06/2024,9:33:00,28.44501,77.24403
A14,Nilgai,6/06/2024,23:28:38,28.44501,77.24403
A14,Nilgai,7/06/2024,2:33:38,28.44501,77.24403
A14,Nilgai,7/06/2024,8:51:54,28.44501,77.24403
A14,Nilgai,7/06/2024,12:44:08,28.44501,77.24403
A15,Nilgai,11/05/2024,21:11:36,28.41165,77.21386
A15,Nilgai,11/05/2024,22:19:44,28.41165,77.21386
A15,Nilgai,12/05/2024,3:02:26,28.41165,77.21386
A15,Nilgai,12/05/2024,6:14:56,28.41165,77.21386
A15,Nilgai,12/05/2024,14:50:54,28.41165,77.21386
A15,Nilgai,12/05/2024,19:35:12,28.41165,77.21386
A15,Nilgai,13/05/2024,3:27:14,28.41165,77.21386
A15,Nilgai,14/05/2024,1:07:22,28.41165,77.21386
A15,Nilgai,14/05/2024,4:09:52,28.41165,77.21386
A15,Nilgai,14/05/2024,11:53:20,28.41165,77.21386
A15,Nilgai,14/05/2024,16:23:28,28.41165,77.21386
A15,Nilgai,14/05/2024,23:23:30,28.41165,77.21386
A15,Nilgai,15/05/2024,10:44:22,28.41165,77.21386
A15,Nilgai,15/05/2024,12:52:14,28.41165,77.21386
A15,Nilgai,16/05/2024,1:58:46,28.41165,77.21386
A15,Nilgai,16/05/2024,2:34:02,28.41165,77.21386
A15,Nilgai,17/05/2024,4:45:06,28.41165,77.21386
A15,Nilgai,17/05/2024,6:13:02,28.41165,77.21386
A15,Nilgai,17/05/2024,10:29:38,28.41165,77.21386
A15,Nilgai,17/05/2024,11:54:22,28.41165,77.21386
A15,Nilgai,17/05/2024,14:17:30,28.41165,77.21386
A15,Nilgai,17/05/2024,15:13:54,28.41165,77.21386
A15,Nilgai,18/05/2024,4:56:40,28.41165,77.21386
A15,Nilgai,19/05/2024,0:52:18,28.41165,77.21386
A15,Nilgai,19/05/2024,3:38:52,28.41165,77.21386
A15,Nilgai,19/05/2024,13:55:48,28.41165,77.21386
A15,Nilgai,19/05/2024,15:41:54,28.41165,77.21386
A15,Nilgai,19/05/2024,17:23:10,28.41165,77.21386
A15,Nilgai,19/05/2024,19:23:56,28.41165,77.21386
A15,Nilgai,21/05/2024,2:05:04,28.41165,77.21386
A15,Nilgai,22/05/2024,11:16:58,28.41165,77.21386
A15,Nilgai,24/05/2024,21:57:02,28.41165,77.21386
A15,Nilgai,25/05/2024,2:36:40,28.41165,77.21386
A15,Nilgai,25/05/2024,9:05:32,28.41165,77.21386
A15,Nilgai,25/05/2024,23:09:02,28.41165,77.21386
A15,Nilgai,26/05/2024,6:09:04,28.41165,77.21386
A15,Nilgai,26/05/2024,11:44:54,28.41165,77.21386
A15,Nilgai,28/05/2024,10:31:06,28.41165,77.21386
A15,Nilgai,28/05/2024,22:03:54,28.41165,77.21386
A15,Nilgai,29/05/2024,6:05:10,28.41165,77.21386
A15,Nilgai,30/05/2024,10:13:28,28.41165,77.21386
A15,Nilgai,30/05/2024,10:54:22,28.41165,77.21386
A15,Nilgai,30/05/2024,13:46:54,28.41165,77.21386
A15,Nilgai,30/05/2024,15:39:46,28.41165,77.21386
A15,Nilgai,31/05/2024,18:41:58,28.41165,77.21386
A15,Nilgai,31/05/2024,19:36:16,28.41165,77.21386
A15,Nilgai,31/05/2024,20:17:46,28.41165,77.21386
A15,Nilgai,1/06/2024,15:15:58,28.41165,77.21386
A15,Nilgai,2/06/2024,0:20:06,28.41165,77.21386
A15,Nilgai,2/06/2024,3:48:24,28.41165,77.21386
A15,Nilgai,2/06/2024,6:20:06,28.41165,77.21386
A15,Nilgai,3/06/2024,4:52:46,28.41165,77.21386
A15,Nilgai,3/06/2024,6:54:22,28.41165,77.21386
A15,Nilgai,3/06/2024,14:28:40,28.41165,77.21386
A15,Nilgai,3/06/2024,15:02:44,28.41165,77.21386
A15,Nilgai,3/06/2024,16:20:58,28.41165,77.21386
A15,Nilgai,3/06/2024,18:30:56,28.41165,77.21386
A15,Nilgai,3/06/2024,19:39:18,28.41165,77.21386
A15,Nilgai,3/06/2024,20:57:56,28.41165,77.21386
A15,Nilgai,3/06/2024,23:10:48,28.41165,77.21386
A15,Nilgai,4/06/2024,18:54:16,28.41165,77.21386
A15,Nilgai,4/06/2024,19:38:26,28.41165,77.21386
A15,Nilgai,5/06/2024,19:11:14,28.41165,77.21386
A15,Nilgai,6/06/2024,0:16:06,28.41165,77.21386
A15,Nilgai,6/06/2024,0:50:10,28.41165,77.21386
A15,Nilgai,6/06/2024,2:03:38,28.41165,77.21386
A15,Nilgai,6/06/2024,6:32:44,28.41165,77.21386
A15,Nilgai,6/06/2024,7:41:50,28.41165,77.21386
A15,Nilgai,6/06/2024,19:31:30,28.41165,77.21386
A15,Nilgai,7/06/2024,6:58:02,28.41165,77.21386
A15,Nilgai,7/06/2024,7:35:52,28.41165,77.21386
A16,Nilgai,17/05/2024,22:33:22,28.48562,77.24502
A16,Nilgai,18/05/2024,13:51:14,28.48562,77.24502
A16,Nilgai,18/05/2024,15:14:54,28.48562,77.24502
A16,Nilgai,18/05/2024,15:58:30,28.48562,77.24502
A16,Nilgai,18/05/2024,19:43:40,28.48562,77.24502
A16,Nilgai,18/05/2024,20:33:54,28.48562,77.24502
A16,Nilgai,19/05/2024,17:44:46,28.48562,77.24502
A16,Nilgai,19/05/2024,20:24:00,28.48562,77.24502
A16,Nilgai,20/05/2024,19:38:04,28.48562,77.24502
A16,Nilgai,20/05/2024,20:52:08,28.48562,77.24502
A16,Nilgai,21/05/2024,15:11:16,28.48562,77.24502
A16,Nilgai,21/05/2024,16:09:10,28.48562,77.24502
A16,Nilgai,21/05/2024,18:11:12,28.48562,77.24502
A16,Nilgai,21/05/2024,18:58:26,28.48562,77.24502
A16,Nilgai,22/05/2024,14:06:14,28.48562,77.24502
A16,Nilgai,22/05/2024,14:43:28,28.48562,77.24502
A16,Nilgai,22/05/2024,18:53:58,28.48562,77.24502
A16,Nilgai,25/05/2024,3:37:10,28.48562,77.24502
A16,Nilgai,26/05/2024,2:38:46,28.48562,77.24502
A16,Nilgai,28/05/2024,15:34:48,28.48562,77.24502
A17,Nilgai,16/05/2024,11:59:42,28.41505,77.21671
A17,Nilgai,16/05/2024,16:17:44,28.41505,77.21671
A17,Nilgai,17/05/2024,19:12:00,28.41505,77.21671
A17,Nilgai,18/05/2024,16:02:12,28.41505,77.21671
A17,Nilgai,18/05/2024,19:31:54,28.41505,77.21671
A17,Nilgai,18/05/2024,21:37:08,28.41505,77.21671
A17,Nilgai,19/05/2024,4:05:32,28.41505,77.21671
A17,Nilgai,19/05/2024,16:37:26,28.41505,77.21671
A17,Nilgai,25/05/2024,22:34:36,28.41505,77.21671
A17,Nilgai,26/05/2024,13:47:22,28.41505,77.21671
A17,Nilgai,27/05/2024,8:35:56,28.41505,77.21671
A17,Nilgai,28/05/2024,16:30:12,28.41505,77.21671
A17,Nilgai,30/05/2024,14:02:32,28.41505,77.21671
A17,Nilgai,30/05/2024,18:55:20,28.41505,77.21671
A17,Nilgai,31/05/2024,6:29:46,28.41505,77.21671
A17,Nilgai,31/05/2024,15:05:44,28.41505,77.21671
A17,Nilgai,1/06/2024,6:21:12,28.41505,77.21671
A17,Nilgai,3/06/2024,6:35:04,28.41505,77.21671
A17,Nilgai,3/06/2024,11:54:22,28.41505,77.21671
A17,Nilgai,4/06/2024,15:21:50,28.41505,77.21671
A17,Nilgai,7/06/2024,16:20:28,28.41505,77.21671
A18,Nilgai,9/05/2024,14:03:52,28.4881,77.24258
A18,Nilgai,9/05/2024,16:45:28,28.4881,77.24258
A18,Nilgai,9/05/2024,18:21:14,28.4881,77.24258
A18,Nilgai,10/05/2024,6:46:12,28.4881,77.24258
A18,Nilgai,10/05/2024,20:59:26,28.4881,77.24258
A18,Nilgai,11/05/2024,2:01:56,28.4881,77.24258
A18,Nilgai,11/05/2024,20:55:04,28.4881,77.24258
A18,Nilgai,12/05/2024,0:43:48,28.4881,77.24258
A18,Nilgai,12/05/2024,8:38:20,28.4881,77.24258
A18,Nilgai,14/05/2024,11:19:32,28.4881,77.24258
A18,Nilgai,16/05/2024,0:09:24,28.4881,77.24258
A18,Nilgai,16/05/2024,1:38:06,28.4881,77.24258
A18,Nilgai,17/05/2024,4:11:16,28.4881,77.24258
A18,Nilgai,17/05/2024,14:52:34,28.4881,77.24258
A18,Nilgai,17/05/2024,17:37:56,28.4881,77.24258
A18,Nilgai,17/05/2024,22:34:22,28.4881,77.24258
A18,Nilgai,18/05/2024,1:18:42,28.4881,77.24258
A18,Nilgai,19/05/2024,11:17:56,28.4881,77.24258
A18,Nilgai,19/05/2024,19:59:52,28.4881,77.24258
A18,Nilgai,20/05/2024,10:54:50,28.4881,77.24258
A18,Nilgai,22/05/2024,4:21:00,28.4881,77.24258
A18,Nilgai,22/05/2024,6:39:00,28.4881,77.24258
A18,Nilgai,22/05/2024,23:22:26,28.4881,77.24258
A18,Nilgai,23/05/2024,19:33:02,28.4881,77.24258
A18,Nilgai,24/05/2024,8:15:40,28.4881,77.24258
A18,Nilgai,24/05/2024,20:57:58,28.4881,77.24258
A18,Nilgai,25/05/2024,17:48:52,28.4881,77.24258
A18,Nilgai,31/05/2024,3:04:12,28.4881,77.24258
A18,Nilgai,31/05/2024,4:46:32,28.4881,77.24258
A18,Nilgai,2/06/2024,20:41:24,28.4881,77.24258
A18,Nilgai,5/06/2024,1:39:06,28.4881,77.24258
A18,Nilgai,5/06/2024,19:15:24,28.4881,77.24258
A18,Nilgai,6/06/2024,4:22:14,28.4881,77.24258
A18,Nilgai,6/06/2024,17:27:42,28.4881,77.24258
A19,Nilgai,20/05/2024,18:40:00,28.42648,77.2172
A19,Nilgai,22/05/2024,23:44:00,28.42648,77.2172
A19,Nilgai,26/05/2024,3:27:50,28.42648,77.2172
A19,Nilgai,26/05/2024,23:56:28,28.42648,77.2172
A2,Nilgai,28/05/2024,23:47:40,28.44397,77.23197
A2,Nilgai,30/05/2024,5:59:44,28.44397,77.23197
A2,Nilgai,30/05/2024,7:27:06,28.44397,77.23197
A2,Nilgai,31/05/2024,6:17:40,28.44397,77.23197
A2,Nilgai,31/05/2024,16:34:18,28.44397,77.23197
A2,Nilgai,1/06/2024,2:13:08,28.44397,77.23197
A2,Nilgai,1/06/2024,18:06:24,28.44397,77.23197
A2,Nilgai,2/06/2024,18:17:32,28.44397,77.23197
A2,Nilgai,3/06/2024,2:10:18,28.44397,77.23197
A2,Nilgai,3/06/2024,12:37:08,28.44397,77.23197
A2,Nilgai,3/06/2024,16:24:34,28.44397,77.23197
A2,Nilgai,4/06/2024,17:19:14,28.44397,77.23197
A2,Nilgai,5/06/2024,1:45:22,28.44397,77.23197
A2,Nilgai,5/06/2024,15:27:30,28.44397,77.23197
A2,Nilgai,6/06/2024,7:15:16,28.44397,77.23197
A2,Nilgai,6/06/2024,19:33:10,28.44397,77.23197
A2,Nilgai,7/06/2024,17:29:50,28.44397,77.23197
A20,Nilgai,24/05/2024,19:09:38,28.48291,77.23418
A20,Nilgai,26/05/2024,4:59:34,28.48291,77.23418
A20,Nilgai,28/05/2024,20:10:38,28.48291,77.23418
A20,Nilgai,6/06/2024,20:28:46,28.48291,77.23418
A20,Nilgai,6/06/2024,22:23:26,28.48291,77.23418
A20,Nilgai,8/06/2024,12:17:00,28.48291,77.23418
A20,Nilgai,9/06/2024,6:02:34,28.48291,77.23418
A21,Nilgai,10/06/2024,7:02:34,28.416878,77.227608
A22,Nilgai,11/06/2024,8:02:34,28.414433,77.217339
A3,Nilgai,9/05/2024,12:35:02,28.47193,77.23153
A3,Nilgai,10/05/2024,10:37:10,28.47193,77.23153
A3,Nilgai,10/05/2024,11:49:42,28.47193,77.23153
A3,Nilgai,10/05/2024,13:43:24,28.47193,77.23153
A3,Nilgai,12/05/2024,10:13:50,28.47193,77.23153
A3,Nilgai,12/05/2024,13:37:54,28.47193,77.23153
A3,Nilgai,13/05/2024,6:39:22,28.47193,77.23153
A3,Nilgai,13/05/2024,9:53:24,28.47193,77.23153
A3,Nilgai,13/05/2024,11:03:14,28.47193,77.23153
A3,Nilgai,15/05/2024,5:16:16,28.47193,77.23153
A3,Nilgai,15/05/2024,22:00:08,28.47193,77.23153
A3,Nilgai,15/05/2024,23:11:46,28.47193,77.23153
A3,Nilgai,16/05/2024,0:53:28,28.47193,77.23153
A3,Nilgai,16/05/2024,2:47:22,28.47193,77.23153
A3,Nilgai,17/05/2024,18:13:04,28.47193,77.23153
A3,Nilgai,17/05/2024,21:17:48,28.47193,77.23153
A3,Nilgai,18/05/2024,13:18:18,28.47193,77.23153
A3,Nilgai,18/05/2024,14:26:32,28.47193,77.23153
A3,Nilgai,19/05/2024,9:09:54,28.47193,77.23153
A3,Nilgai,19/05/2024,10:26:02,28.47193,77.23153
A3,Nilgai,19/05/2024,15:00:28,28.47193,77.23153
A3,Nilgai,20/05/2024,10:58:48,28.47193,77.23153
A3,Nilgai,20/05/2024,12:14:30,28.47193,77.23153
A3,Nilgai,20/05/2024,14:36:58,28.47193,77.23153
A3,Nilgai,22/05/2024,9:14:44,28.47193,77.23153
A3,Nilgai,22/05/2024,12:24:50,28.47193,77.23153
A3,Nilgai,22/05/2024,13:56:24,28.47193,77.23153
A3,Nilgai,23/05/2024,0:01:14,28.47193,77.23153
A3,Nilgai,24/05/2024,11:07:24,28.47193,77.23153
A3,Nilgai,24/05/2024,15:07:16,28.47193,77.23153
A3,Nilgai,25/05/2024,15:04:38,28.47193,77.23153
A3,Nilgai,25/05/2024,17:36:58,28.47193,77.23153
A3,Nilgai,27/05/2024,12:03:14,28.47193,77.23153
A3,Nilgai,27/05/2024,13:00:02,28.47193,77.23153
A3,Nilgai,28/05/2024,11:42:16,28.47193,77.23153
A3,Nilgai,28/05/2024,12:14:54,28.47193,77.23153
A3,Nilgai,29/05/2024,11:42:18,28.47193,77.23153
A3,Nilgai,29/05/2024,14:32:54,28.47193,77.23153
A3,Nilgai,30/05/2024,15:02:42,28.47193,77.23153
A3,Nilgai,31/05/2024,20:55:20,28.47193,77.23153
A3,Nilgai,1/06/2024,16:53:54,28.47193,77.23153
A3,Nilgai,1/06/2024,19:52:02,28.47193,77.23153
A3,Nilgai,2/06/2024,19:14:18,28.47193,77.23153
A3,Nilgai,2/06/2024,20:50:48,28.47193,77.23153
A3,Nilgai,3/06/2024,7:45:04,28.47193,77.23153
A3,Nilgai,3/06/2024,13:48:30,28.47193,77.23153
A3,Nilgai,4/06/2024,0:44:46,28.47193,77.23153
A3,Nilgai,4/06/2024,4:31:06,28.47193,77.23153
A3,Nilgai,4/06/2024,13:56:24,28.47193,77.23153
A3,Nilgai,4/06/2024,16:26:42,28.47193,77.23153
A3,Nilgai,5/06/2024,15:45:18,28.47193,77.23153
A3,Nilgai,6/06/2024,15:43:16,28.47193,77.23153
A4,Nilgai,11/05/2024,5:20:18,28.47278,77.235
A4,Nilgai,12/05/2024,13:32:44,28.47278,77.235
A4,Nilgai,13/05/2024,19:28:34,28.47278,77.235
A4,Nilgai,14/05/2024,18:45:00,28.47278,77.235
A4,Nilgai,15/05/2024,10:34:54,28.47278,77.235
A4,Nilgai,15/05/2024,14:31:56,28.47278,77.235
A4,Nilgai,15/05/2024,18:55:06,28.47278,77.235
A4,Nilgai,16/05/2024,2:47:08,28.47278,77.235
A4,Nilgai,16/05/2024,4:04:38,28.47278,77.235
A4,Nilgai,16/05/2024,20:06:10,28.47278,77.235
A4,Nilgai,17/05/2024,13:07:44,28.47278,77.235
A4,Nilgai,18/05/2024,11:51:14,28.47278,77.235
A4,Nilgai,21/05/2024,13:10:02,28.47278,77.235
A4,Nilgai,24/05/2024,9:06:06,28.47278,77.235
A4,Nilgai,24/05/2024,19:37:38,28.47278,77.235
A4,Nilgai,25/05/2024,6:21:04,28.47278,77.235
A4,Nilgai,25/05/2024,15:00:08,28.47278,77.235
A4,Nilgai,26/05/2024,18:52:22,28.47278,77.235
A4,Nilgai,28/05/2024,18:44:24,28.47278,77.235
A4,Nilgai,28/05/2024,19:28:04,28.47278,77.235
A4,Nilgai,29/05/2024,19:00:50,28.47278,77.235
A4,Nilgai,30/05/2024,12:26:46,28.47278,77.235
A4,Nilgai,30/05/2024,17:52:36,28.47278,77.235
A4,Nilgai,2/06/2024,18:29:08,28.47278,77.235
A4,Nilgai,4/06/2024,18:13:40,28.47278,77.235
A4,Nilgai,5/06/2024,19:00:38,28.47278,77.235
A4,Nilgai,6/06/2024,19:04:04,28.47278,77.235
A4,Nilgai,9/06/2024,5:53:00,28.47278,77.235
A5,Nilgai,12/05/2024,19:48:38,28.41992,77.22028
A5,Nilgai,13/05/2024,0:33:44,28.41992,77.22028
A5,Nilgai,13/05/2024,14:58:22,28.41992,77.22028
A5,Nilgai,13/05/2024,17:19:34,28.41992,77.22028
A5,Nilgai,15/05/2024,1:08:40,28.41992,77.22028
A5,Nilgai,15/05/2024,21:00:38,28.41992,77.22028
A5,Nilgai,15/05/2024,23:56:42,28.41992,77.22028
A5,Nilgai,16/05/2024,15:42:28,28.41992,77.22028
A5,Nilgai,16/05/2024,16:21:40,28.41992,77.22028
A5,Nilgai,17/05/2024,18:04:42,28.41992,77.22028
A5,Nilgai,17/05/2024,20:19:26,28.41992,77.22028
A5,Nilgai,18/05/2024,13:31:22,28.41992,77.22028
A5,Nilgai,21/05/2024,13:53:34,28.41992,77.22028
A5,Nilgai,23/05/2024,15:04:44,28.41992,77.22028
A5,Nilgai,23/05/2024,19:29:10,28.41992,77.22028
A5,Nilgai,24/05/2024,19:39:36,28.41992,77.22028
A5,Nilgai,25/05/2024,11:41:34,28.41992,77.22028
A5,Nilgai,26/05/2024,14:58:50,28.41992,77.22028
A5,Nilgai,27/05/2024,12:58:18,28.41992,77.22028
A5,Nilgai,1/06/2024,2:38:52,28.41992,77.22028
A5,Nilgai,2/06/2024,6:38:10,28.41992,77.22028
A5,Nilgai,2/06/2024,17:52:34,28.41992,77.22028
A5,Nilgai,5/06/2024,18:23:42,28.41992,77.22028
